ID,Price
0,21397.623
1,36299.97
2,23593.645
3,7922.0933
4,30208.482
5,16270.471
6,20512.568
7,29297.016
8,42314.31
9,16519.797
10,18658.13
11,16726.129
12,37123.79
13,20126.426
14,38172.62
15,5921.7056
16,25297.68
17,31793.342
18,15094.322
19,22317.062
20,11117.171
21,21420.361
22,17460.818
23,16527.725
24,31098.217
25,16850.89
26,25889.826
27,31503.703
28,23791.512
29,24628.406
30,19051.643
31,36201.086
32,14689.508
33,23327.67
34,19848.922
35,17739.387
36,22840.836
37,38759.0
38,43874.83
39,38404.32
40,15549.512
41,14065.587
42,25126.406
43,37387.37
44,38434.78
45,15468.245
46,21353.03
47,18944.22
48,17850.86
49,16150.783
50,13134.742
51,17654.02
52,17227.49
53,12741.545
54,24932.535
55,16938.69
56,7816.842
57,15105.6
58,20050.236
59,19316.08
60,6812.9224
61,16659.268
62,21001.738
63,17098.525
64,6329.5117
65,17466.684
66,17273.082
67,10127.974
68,17675.227
69,14045.169
70,17154.535
71,30545.35
72,26873.072
73,43419.234
74,13414.182
75,7128.4937
76,7188.5483
77,11186.266
78,10218.421
79,13162.241
80,32434.127
81,12866.631
82,19672.95
83,14912.384
84,13499.4375
85,13826.495
86,33211.887
87,13113.642
88,8171.8335
89,32171.441
90,31110.139
91,28615.63
92,12065.537
93,29369.35
94,20511.615
95,20793.11
96,12701.287
97,9064.511
98,25902.158
99,24897.227
100,21490.688
101,6173.5146
102,33219.523
103,20518.082
104,20639.633
105,33614.887
106,22603.28
107,31568.37
108,42634.99
109,19996.494
110,12926.43
111,7540.9756
112,20394.246
113,9163.504
114,14803.71
115,8674.94
116,17485.703
117,10096.3
118,6468.3354
119,15442.364
120,8727.844
121,33645.812
122,11420.117
123,17201.06
124,8803.333
125,16402.766
126,27966.268
127,13796.375
128,28282.58
129,16249.514
130,20630.049
131,22548.373
132,30321.342
133,12947.189
134,13232.869
135,33547.055
136,14974.396
137,30348.035
138,9904.236
139,32220.375
140,16074.36
141,47430.77
142,32298.5
143,44550.945
144,11356.758
145,27602.365
146,27415.283
147,12825.475
148,31677.82
149,24048.115
150,21008.775
151,18352.324
152,17138.605
153,10176.682
154,17581.174
155,30077.74
156,28533.229
157,41936.31
158,8597.374
159,21473.55
160,15036.337
161,16765.463
162,15860.42
163,9397.097
164,17139.986
165,17427.713
166,15218.726
167,18536.137
168,27445.373
169,15262.118
170,30891.314
171,19747.07
172,11159.1045
173,28689.65
174,8286.492
175,19628.074
176,21789.65
177,21208.068
178,12365.803
179,34089.938
180,6661.525
181,16747.139
182,13399.193
183,15826.837
184,17255.58
185,18227.07
186,17168.572
187,23918.639
188,10559.732
189,18779.514
190,33427.363
191,11146.943
192,12125.971
193,14469.181
194,27398.68
195,9788.431
196,17913.078
197,13508.808
198,12139.901
199,19555.13
200,11518.003
201,19212.229
202,14913.446
203,24888.367
204,26258.11
205,14921.36
206,22882.795
207,14831.119
208,14273.416
209,14099.1045
210,13575.944
211,18778.107
212,39653.176
213,35869.668
214,13753.447
215,18339.549
216,10674.219
217,24310.781
218,16345.748
219,41268.848
220,25572.584
221,20728.154
222,12700.107
223,20668.115
224,8893.144
225,11794.829
226,22088.688
227,12462.332
228,44998.855
229,29328.932
230,7769.135
231,14356.052
232,17174.14
233,18585.197
234,20564.74
235,25249.223
236,16592.623
237,21929.514
238,29239.201
239,24628.0
240,19856.244
241,26241.424
242,38068.094
243,12301.091
244,16398.844
245,11130.83
246,21997.543
247,26748.547
248,12398.024
249,30676.295
250,20332.004
251,9922.439
252,9558.293
253,15231.107
254,16089.493
255,15609.629
256,16801.078
257,12948.771
258,38825.996
259,22153.607
260,21550.414
261,43416.64
262,42784.727
263,7506.545
264,17914.557
265,12648.438
266,18336.594
267,15855.896
268,26870.385
269,13385.849
270,33078.664
271,25415.99
272,15875.664
273,22171.494
274,21525.857
275,20289.967
276,20208.023
277,16034.506
278,19846.69
279,40872.63
280,13094.695
281,35043.883
282,17254.53
283,43447.27
284,10126.727
285,18972.941
286,22338.73
287,33969.066
288,41319.586
289,16566.03
290,33905.297
291,13175.455
292,23694.111
293,36335.965
294,22679.572
295,26455.67
296,25330.326
297,13411.233
298,27147.629
299,11713.374
300,15397.683
301,20551.664
302,10104.589
303,12472.703
304,17077.506
305,27249.06
306,17354.543
307,30876.61
308,40874.54
309,6462.0
310,26275.82
311,15374.415
312,22880.287
313,15874.662
314,17157.229
315,19721.064
316,13184.949
317,15520.955
318,14441.492
319,24433.168
320,8425.466
321,25378.34
322,20382.44
323,16287.3
324,19070.057
325,8537.715
326,26329.38
327,12418.927
328,43678.08
329,12727.96
330,26715.125
331,14492.98
332,14786.591
333,13481.413
334,11288.399
335,27501.186
336,16849.225
337,9459.488
338,6444.378
339,9252.841
340,19617.49
341,17434.586
342,18066.018
343,30947.457
344,13841.602
345,18929.047
346,28687.996
347,21845.262
348,30502.936
349,13213.782
350,31599.754
351,10159.802
352,12058.485
353,20662.014
354,10179.414
355,16137.528
356,13314.478
357,28835.605
358,37725.875
359,30336.795
360,35943.49
361,10615.149
362,17431.697
363,15918.089
364,7697.6577
365,15378.155
366,12291.848
367,15330.188
368,17542.281
369,27399.99
370,19589.02
371,21293.496
372,10564.779
373,30966.283
374,13202.901
375,34738.23
376,16301.14
377,6858.6255
378,15003.137
379,25168.148
380,12773.327
381,28718.225
382,11335.449
383,20717.541
384,11178.285
385,11112.065
386,18928.09
387,36584.984
388,7535.271
389,14902.638
390,34887.91
391,12559.044
392,17345.867
393,11708.034
394,31726.287
395,20417.621
396,19698.459
397,13535.641
398,23324.725
399,36472.75
400,31452.031
401,23731.389
402,9547.48
403,10750.734
404,10913.732
405,8540.512
406,8266.639
407,8848.402
408,13446.443
409,10228.871
410,13913.809
411,13242.956
412,20508.24
413,17878.256
414,13947.444
415,14226.311
416,24637.988
417,17186.422
418,18270.11
419,13552.249
420,27666.18
421,25067.137
422,7551.3843
423,15298.893
424,15616.862
425,24040.648
426,12503.715
427,32252.777
428,16801.465
429,35840.17
430,28966.77
431,9879.765
432,25359.885
433,36633.69
434,13922.354
435,15195.719
436,20335.51
437,14974.396
438,15559.818
439,32507.535
440,22957.111
441,16850.943
442,19088.074
443,20312.344
444,27562.723
445,18010.018
446,17096.158
447,20181.852
448,15923.589
449,11641.095
450,11210.905
451,21877.867
452,12476.395
453,18668.838
454,26636.516
455,13623.655
456,15272.995
457,21643.49
458,20065.938
459,25000.756
460,29745.91
461,35890.523
462,16132.371
463,9852.293
464,34228.312
465,26161.564
466,10284.343
467,13688.125
468,24167.807
469,10629.731
470,15340.776
471,21397.05
472,24521.643
473,38347.13
474,30769.229
475,9816.193
476,28682.924
477,28137.645
478,15794.081
479,9677.26
480,34340.816
481,12444.132
482,8636.903
483,16338.968
484,27259.723
485,24177.275
486,13574.313
487,21167.299
488,13309.329
489,23079.117
490,7771.6377
491,17763.066
492,28781.678
493,11709.177
494,19116.297
495,22197.064
496,10237.708
497,18982.572
498,12161.149
499,22913.652
500,19588.58
501,29465.928
502,23230.105
503,34119.793
504,12709.976
505,10278.476
506,32845.043
507,25234.613
508,7672.2285
509,36953.367
510,16366.47
511,43892.566
512,15130.382
513,24724.549
514,24500.291
515,17955.734
516,14134.315
517,15247.092
518,16072.6
519,14018.397
520,9987.81
521,17129.72
522,30941.533
523,13471.729
524,17527.242
525,20404.438
526,27781.32
527,23428.625
528,9545.502
529,34851.414
530,25525.912
531,24482.709
532,10040.44
533,20585.83
534,11684.363
535,34942.016
536,12052.411
537,25225.2
538,18037.152
539,15101.312
540,30552.33
541,9185.69
542,27471.045
543,27193.959
544,25954.684
545,30356.812
546,25046.586
547,12497.481
548,13278.586
549,20729.73
550,10431.419
551,16402.766
552,19703.643
553,42984.203
554,21394.084
555,16319.522
556,43514.152
557,20178.867
558,26036.998
559,36852.465
560,13996.605
561,10971.355
562,16103.048
563,30446.232
564,35486.21
565,11874.349
566,33670.92
567,16980.676
568,29404.244
569,38140.11
570,11410.418
571,23334.51
572,31909.66
573,14895.7295
574,29211.334
575,21840.623
576,15968.682
577,14902.638
578,19019.59
579,6726.8086
580,31594.02
581,30948.74
582,17640.564
583,15328.668
584,40928.81
585,10026.178
586,14814.89
587,7360.5728
588,7786.393
589,21441.738
590,15480.635
591,21245.654
592,6024.1343
593,23169.133
594,42009.27
595,25423.73
596,27130.951
