ID,Price
0,21280.943425247995
1,39498.28597724991
2,22531.70582130915
3,9184.179506213295
4,31446.50173271581
5,16226.51778206783
6,20738.929949144487
7,27711.81949295377
8,44442.961473393385
9,13963.19822962791
10,18697.948637249956
11,16107.866578055839
12,36302.57296249857
13,19482.794061731805
14,38643.47882285213
15,5887.494803784054
16,25979.650321262434
17,31780.02717125969
18,16261.440846706164
19,22060.095201915025
20,10775.928056830357
21,21689.983379730555
22,16047.547770984154
23,16606.831690841627
24,31040.13538058669
25,16649.038763689405
26,24093.885167069697
27,30484.004228500027
28,22770.496147294758
29,25299.63726128221
30,18237.527828683204
31,36908.26760822695
32,13407.730194952923
33,22922.703178403684
34,19294.820957488446
35,18240.315600844096
36,25180.990894319046
37,40788.7563818758
38,46940.9105607237
39,39672.62548006311
40,14947.181639331397
41,13480.993072874186
42,25768.883069652635
43,39449.44816136584
44,46934.91565793446
45,14937.717891924278
46,22116.363175864368
47,20201.656938363278
48,17516.801280257787
49,15670.366964928358
50,13210.403694461365
51,17564.427100101417
52,16707.913128066084
53,11784.804876789103
54,27174.503979563528
55,16980.787380442736
56,8554.682405656857
57,15148.441389124308
58,19912.076215802317
59,19489.356147541155
60,7101.746051218176
61,16763.65268377038
62,21702.07252553133
63,19188.206405477893
64,6078.784492329313
65,16873.941068245265
66,17288.45069213048
67,9788.917046090657
68,17962.271260069236
69,13990.179089263642
70,17068.304097443917
71,32866.63543515616
72,27730.731539171255
73,53657.54970917431
74,13727.76508092021
75,7011.280850962008
76,7635.350362911121
77,11020.999651052147
78,9445.923780239738
79,14001.215488480198
80,30845.289717822
81,13668.319594165629
82,20483.156796182797
83,14420.624112360078
84,13373.074380687913
85,13357.420563423108
86,34098.573220738595
87,11144.86645433978
88,8335.391028492644
89,31401.050572155145
90,35143.72596934285
91,28553.07047354651
92,10781.443024088214
93,28863.603245183273
94,20110.165371430227
95,21141.980761147996
96,12598.567507915828
97,9437.284485555918
98,28529.177992357385
99,23408.785535362105
100,21437.633456282205
101,5254.037375903794
102,32741.495423702385
103,19114.562788386247
104,20758.256023704067
105,33000.22279334674
106,22586.348658668332
107,32424.957488573004
108,49216.711484457395
109,20446.464790030044
110,13085.36097184375
111,6847.021644396328
112,19708.546998405458
113,9107.673197902352
114,14579.20604156521
115,9315.703191602997
116,16857.333207766358
117,9166.539371653687
118,5651.396896480204
119,16692.732389547655
120,8492.39452391259
121,33459.04359521525
122,12003.76926462212
123,15958.13671349121
124,8176.339170251478
125,15686.382082623088
126,27815.64781161714
127,13807.096437450948
128,28509.62690847002
129,15378.491140463175
130,19933.940456527955
131,23502.32349125015
132,31631.04723985191
133,12473.913434790164
134,13295.936592583397
135,35393.11609317972
136,14839.57996512849
137,31342.39734649881
138,11064.271526359866
139,33207.807444322345
140,16463.366660253632
141,56610.7842586172
142,33526.392205808515
143,46392.87206041093
144,10943.167596626618
145,30528.88442527788
146,27692.14679189931
147,12295.61290698376
148,31670.86286154279
149,24070.114415912758
150,20516.242810380238
151,20531.66090296645
152,17378.294416917997
153,9472.670244393781
154,17122.200303034733
155,30480.986424223487
156,30221.14848671616
157,42698.57198241394
158,9195.238813622127
159,20694.550788253273
160,14324.943956030365
161,16086.538095690703
162,15481.672326000837
163,9515.536156045322
164,17101.93540691252
165,18322.862104596366
166,13722.876520900338
167,18935.49080828392
168,27023.102672035464
169,15030.114224655632
170,31559.61163617892
171,20251.83821134962
172,12002.406327521468
173,30637.944436437792
174,8180.128695431495
175,20654.313099004063
176,22619.816810109613
177,21166.780092111654
178,13476.966746883156
179,35572.16842308051
180,7032.402340983988
181,16256.26910483849
182,13255.484865203805
183,16042.904652505133
184,16780.378769319115
185,17590.450517710586
186,16501.293265819462
187,21514.51186697889
188,11058.25082307208
189,18378.57343745814
190,34666.2612758596
191,10991.699084816251
192,11894.929450200678
193,14643.933463776231
194,36504.49104629752
195,10880.77238263162
196,17768.233118832224
197,13057.838898582471
198,11937.35924533831
199,19701.6169579499
200,10777.941384679067
201,19703.86544280907
202,16022.80447262841
203,24916.318199613634
204,26779.588663465613
205,14965.427278949282
206,23804.800785744716
207,15032.513503258499
208,14410.539787144515
209,13682.285012120565
210,13508.72814388888
211,18412.818109812077
212,40261.90946109539
213,40812.22531425786
214,13733.83862904403
215,17873.975234664733
216,9821.219549328895
217,24143.56549757345
218,16522.910347472924
219,43566.366498043615
220,25602.737595068455
221,20167.870904278403
222,12887.461866741533
223,18663.859983202834
224,8946.601070742978
225,11822.97615379666
226,22019.23479211939
227,11931.745332011564
228,46829.818548896656
229,29717.66950839156
230,7354.250382699285
231,14142.805639746764
232,16772.150271220504
233,18046.495978829604
234,19696.319678557196
235,24104.053257360112
236,16915.18272008964
237,22352.32105764999
238,31569.719371421586
239,23445.638180352922
240,19779.02011053387
241,26952.118437445813
242,36650.59237300718
243,12844.340065754986
244,16007.307381590726
245,12908.828701445324
246,20169.408134026347
247,27294.77699421579
248,12849.167438447932
249,30038.661214761985
250,19706.6822442389
251,10554.580215793476
252,8097.975230233529
253,15945.781513317654
254,16754.622128966395
255,14754.016177107977
256,16661.92001735756
257,12929.965125967108
258,61441.65954152119
259,22277.068563417186
260,21938.425026755387
261,44988.28950916653
262,46488.57863346166
263,7982.157715387063
264,18528.593479232495
265,12053.134975422481
266,18244.65234922671
267,15100.61839747168
268,27212.57536956222
269,12950.10367435391
270,33539.53925474008
271,24789.777822835655
272,14599.812034930386
273,21935.176856493443
274,21381.99058979417
275,20096.131016488627
276,20622.466525045595
277,16127.564464478883
278,20795.27115075745
279,43690.07317164918
280,14085.01004818279
281,36987.8340708659
282,17652.08648485962
283,54182.81037312649
284,10848.555214324437
285,17826.235241258568
286,22268.451529389557
287,34910.95891945396
288,43182.542201856944
289,15606.019415799497
290,34716.0273765614
291,12798.30684232148
292,23050.133111362848
293,38156.20688353532
294,23556.23257932654
295,26361.23205321548
296,26854.520625296347
297,13960.61427009157
298,28197.043642750457
299,12972.786522749813
300,14913.400363668694
301,19968.366021120655
302,9096.266904004558
303,13201.81210613451
304,15416.50605058224
305,27718.696472729967
306,17812.494210684727
307,36146.22849143294
308,40332.2613384782
309,6966.751131515241
310,26628.031265462112
311,14941.323994593613
312,23119.631124708656
313,16165.124213598794
314,18545.015421503565
315,20265.547124182023
316,14851.196661100212
317,14805.1322156472
318,14667.944728533897
319,25363.507702363604
320,8110.319649085155
321,26049.008028336502
322,20253.726224452817
323,16503.41920954362
324,18006.558491939875
325,8213.810187750309
326,28230.941221809815
327,12201.821152392207
328,46128.56244440884
329,12496.608331556945
330,28016.905238081195
331,14409.826947699208
332,14837.115045765622
333,12660.810126377499
334,11357.13807474455
335,28313.02683756453
336,16667.529573938486
337,10468.750895922285
338,5996.222178136082
339,9574.247148342676
340,20984.26569202845
341,17014.944357780652
342,17804.93554896864
343,31653.77074167258
344,14695.919309243056
345,15997.997125287486
346,29252.892932281604
347,25035.179071566974
348,29787.944132017008
349,13794.391928890003
350,32593.014180954546
351,10172.15647250667
352,11359.89865680097
353,20496.341316061043
354,10658.507400803024
355,16526.122261172048
356,12785.903377565744
357,30134.338717515802
358,38336.56977202753
359,33707.56640058692
360,35383.367939264106
361,10608.661720009091
362,17206.314269829923
363,15161.06431342199
364,6986.490129749566
365,15087.045558763131
366,11676.00102552249
367,15179.257002165114
368,16892.6364079885
369,27807.574964883097
370,19994.786385580002
371,20798.995306718614
372,10123.77816671396
373,32015.165463705893
374,13268.991296491839
375,33941.460125905156
376,16432.398810917643
377,7710.705631137306
378,14539.61043769409
379,24200.456879812158
380,12452.624529627818
381,27512.068361857306
382,12281.502944263792
383,20780.595156768693
384,11964.200181320783
385,11317.603380993332
386,15888.49193346429
387,37099.66906659748
388,8150.122980191839
389,14341.55089341512
390,36327.29154291404
391,14057.224809194413
392,16726.9734077474
393,13531.10152988055
394,32989.68492972196
395,20383.537599619784
396,19446.77602518017
397,14200.697899058972
398,21275.658303178843
399,37828.778459461006
400,30124.224682774395
401,23801.93579596183
402,9041.055459174344
403,9671.023988088344
404,9452.08862666118
405,8338.883462918802
406,8063.455201416735
407,8243.39857803889
408,13530.932886430783
409,9105.71775791431
410,12210.258403616168
411,14106.464569470985
412,20152.6521577066
413,17231.104332504096
414,13242.177888634626
415,11743.618922696365
416,22778.109922756157
417,17013.524629127925
418,18951.51499992058
419,12810.29201982222
420,28258.328941845586
421,26815.54242143063
422,7259.15246866204
423,16525.855896266683
424,15423.343829787156
425,24013.752232904648
426,12284.345250929007
427,31048.690134648165
428,16565.208357353593
429,38527.080986423556
430,30367.59663353849
431,7720.042425261029
432,27024.27320837623
433,38138.14446711065
434,12737.854618404312
435,16387.72548759172
436,18336.258884696887
437,14811.749767016972
438,15916.169012697364
439,33370.08844557687
440,23679.979945726456
441,16738.93818605699
442,19013.53926728518
443,20786.061549713006
444,29043.638312275853
445,18402.867993398635
446,18582.270742634966
447,19369.779687783885
448,15539.468265775053
449,11142.17600175808
450,10868.718278977865
451,26865.776210719076
452,13008.859221342094
453,18378.004165585553
454,27319.861614000645
455,12687.455671742144
456,13132.623566694177
457,21712.872539834974
458,17802.5684778806
459,25035.841613136956
460,31188.196334161665
461,35978.75297031176
462,16054.316654715554
463,10418.394159346257
464,34753.609758352024
465,26926.103496619588
466,10746.499626842677
467,13614.445731518092
468,23661.311515704783
469,10556.802236898602
470,15585.46899248518
471,20889.393844046695
472,23779.888564215405
473,39135.06380552696
474,31294.198946686578
