ID,price
0,16326.221
1,36982.887
2,18397.973
3,9153.412
4,30501.941
5,15707.377
6,20641.86
7,27837.963
8,42423.21
9,17062.162
10,18568.66
11,16237.789
12,29953.527
13,25648.035
14,38141.594
15,5931.3667
16,28125.947
17,31916.678
18,20448.436
19,23057.422
20,9718.926
21,23746.77
22,21703.98
23,16435.686
24,31196.135
25,15993.346
26,24447.52
27,31227.203
28,28709.48
29,34428.375
30,16016.055
31,39203.984
32,13604.678
33,23082.781
34,19014.486
35,17793.371
36,28383.766
37,38175.688
38,43764.91
39,38721.695
40,24245.89
41,14086.981
42,16019.947
43,39022.145
44,38390.426
45,26366.062
46,24668.2
47,14373.885
48,18215.664
49,16076.432
50,13557.357
51,18040.486
52,17082.955
53,15167.731
54,27994.004
55,16864.363
56,9013.759
57,15367.925
58,18241.389
59,19386.254
60,6767.0015
61,16843.396
62,19454.422
63,17714.254
64,8276.295
65,29768.965
66,22208.266
67,12936.026
68,18158.35
69,25006.244
70,17421.6
71,30743.615
72,27677.371
73,45739.94
74,20684.729
75,8292.738
76,10443.844
77,10382.288
78,9689.108
79,15729.599
80,26732.75
81,11918.406
82,19909.281
83,19077.643
84,13980.0
85,25025.283
86,32972.016
87,18605.812
88,8316.797
89,31442.75
90,31044.62
91,33532.492
92,9101.493
93,27985.918
94,25009.383
95,21595.814
96,12764.209
97,9346.097
98,28720.338
99,23309.213
100,15659.192
101,6570.112
102,32313.012
103,27305.582
104,20002.84
105,32739.787
106,22510.537
107,31937.168
108,43054.15
109,24001.61
110,22981.016
111,10179.064
112,16524.938
113,9724.711
114,14386.834
115,9988.729
116,17315.143
117,10376.626
118,6171.1147
119,15392.971
120,10069.256
121,35964.96
122,14103.378
123,16916.004
124,7700.008
125,16186.719
126,26680.094
127,21561.992
128,31829.443
129,17782.338
130,28304.729
131,22950.541
132,33305.387
133,12292.137
134,17988.824
135,32924.164
136,14877.362
137,30714.926
138,13427.75
139,32546.682
140,16302.966
141,46058.7
142,33344.273
143,44887.21
144,10938.783
145,26919.238
146,27610.746
147,12524.515
148,31058.137
149,31170.438
150,20178.65
151,22192.873
152,21644.984
153,9915.086
154,20852.965
155,32284.176
156,30879.959
157,41665.066
158,9441.697
159,20670.244
160,14884.87
161,15831.398
162,17115.016
163,11175.882
164,24045.12
165,18835.166
166,18139.473
167,19259.146
168,27082.754
169,16320.231
170,31232.062
171,27901.762
172,12038.522
173,29943.781
174,8059.8516
175,20382.814
176,22698.16
177,21384.047
178,12725.636
179,35432.977
180,9292.154
181,17179.734
182,13366.481
183,14964.6
184,16642.55
185,22249.312
186,16083.166
187,23432.574
188,15736.953
189,18448.125
190,28290.41
191,13690.865
192,11597.912
193,30741.348
194,29448.729
195,13874.588
196,17443.508
197,13359.744
198,11922.748
199,23903.004
200,24790.453
201,28172.63
202,15918.325
203,27550.91
204,29946.902
205,24353.111
206,22880.293
207,23095.426
208,13925.909
209,13914.424
210,13652.807
211,20197.31
212,37730.824
213,37623.04
214,13673.107
215,17853.408
216,10601.525
217,24822.807
218,22475.662
219,41253.945
220,25932.975
221,16892.934
222,16243.356
223,24922.66
224,9367.44
225,12021.835
226,17589.748
227,12127.994
228,45011.066
229,29179.98
230,7562.3267
231,25570.918
232,29112.594
233,17965.758
234,13943.87
235,24374.17
236,16365.05
237,22512.248
238,30600.246
239,24635.105
240,17232.463
241,25904.371
242,37332.586
243,16450.062
244,16720.234
245,14686.518
246,27358.828
247,26461.75
248,12769.9
249,29578.406
250,20133.457
251,11807.257
252,8450.031
253,16157.791
254,25869.78
255,22967.297
256,22960.611
257,13039.904
258,37049.043
259,33395.438
