ID,price
0,17629.67
1,36450.824
2,17047.15
3,8814.686
4,30550.412
5,15400.137
6,19876.85
7,28175.057
8,42096.03
9,16416.572
10,18546.875
11,16130.854
12,30511.87
13,26188.838
14,38345.906
15,6458.424
16,28168.67
17,31513.701
18,21414.47
19,23609.9
20,8903.821
21,23077.615
22,21821.404
23,16512.805
24,31448.01
25,16886.146
26,24315.492
27,31216.67
28,28620.432
29,31129.705
30,15199.84
31,38916.16
32,13507.48
33,23129.766
34,18818.064
35,16338.798
36,25544.738
37,38256.336
38,43845.715
39,39447.035
40,22389.047
41,14080.613
42,15631.144
43,40780.617
44,38803.758
45,27427.234
46,23956.44
47,14822.867
48,18038.395
49,16229.648
50,13391.55
51,17802.72
52,17265.893
53,15202.287
54,26601.307
55,17346.768
56,9118.397
57,15741.689
58,18443.695
59,18914.34
60,6818.126
61,16711.762
62,20333.412
63,17093.336
64,7471.149
65,30497.498
66,20174.863
67,11422.313
68,18137.36
69,22187.08
70,17543.576
71,30976.232
72,28165.145
73,46207.52
74,20660.79
75,8052.25
76,11048.204
77,10301.44
78,10065.276
79,13973.319
80,27461.318
81,11136.279
82,20056.908
83,18379.96
84,13963.093
85,25362.883
86,33019.547
87,18451.27
88,8423.845
89,29769.346
90,30801.426
91,34470.855
92,10267.037
93,27142.95
94,23688.195
95,21643.693
96,12582.357
97,9505.88
98,27351.752
99,22903.47
100,14922.397
101,6624.9
102,31891.598
103,28443.56
104,19255.84
105,33119.426
106,21893.633
107,31304.188
108,43579.777
109,22382.525
110,24698.338
111,8600.214
112,16262.475
113,9833.822
114,14125.682
115,10087.7
116,16577.742
117,10267.954
118,6083.32
119,16735.184
120,8945.424
121,35128.734
122,12871.99
123,16660.111
124,8304.624
125,15976.245
126,26376.545
127,21184.12
128,31878.654
129,17136.29
130,28918.521
131,22747.945
132,33690.062
133,12907.332
134,16161.356
135,32826.477
136,15496.638
137,30891.018
138,13457.879
139,32296.25
140,15760.636
141,46208.508
142,32555.719
143,44874.16
144,10735.777
145,27109.027
146,27987.307
147,12896.2705
148,31004.492
149,31263.926
150,20994.887
151,21774.635
152,21713.705
153,9762.243
154,19915.064
155,30578.404
156,30855.943
157,42641.01
158,9433.181
159,21294.389
160,14942.468
161,16316.521
162,17610.799
163,11456.117
164,25360.53
165,19473.672
166,19629.725
167,18650.707
168,27224.209
169,16020.385
